"HUC12","lake_TN","lake_TP","Lake_Chla","LakeVolume","LakeArea","MeanDepth","Nsurp_kgkm2_Ws","Tmean8110Ws","Precip8110Ws","FertCat","SystemSizePop","AltSource_yn2","AltSource_yn1","HABs_Treat_Num","All_Deficiencies_num","Distribution_deficiencies_num","Mgmt_Deficiences_num","SourceWater_deficiencies_num","Treatment_deficiencies_num","Financial_Deficiencies_num","Enforcement_Violation_Notice_num","HABs_Treat_Risk","HABs_Treat_Score2","ServesSchoolDaycare2","RTCR_Risk","NO3_Risk","DBP_Risk","All_Viol_Risk","n_RTCR_mcl","n_RTCR_tt","n_Tot_C_tt","n_turb_exceed","DBP_Viol_Freq","NO3_Viol_Freq","All_Viol_Freq","n_disinfectant_mr","n_DBP_mr","n_SWTR_tt","Cyano_yn","TN_Risk","TP_Risk","Chla_Risk","Sanitary_Deficiencies_num","LakeArea2","LakeVolume2","MeanDepth2","Lake_Risk","Mgmt_Deficiences_num2","Distribution_deficiencies_num2","Financial_Deficiencies_num2","Sanitary_Deficiencies_num2","Enforcement_Violation_Notice_num2","n_SWTR_tt2","n_Tot_C_tt2","n_turb_exceed2","DW_Ops_Risk","n_DBP_mr2","DW_Viol_Risk","HAB_DW_Risk"
"120702050303",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120702050501",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120702050505",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120702050507",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120800070103",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120800070106",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120800080207",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120800080306",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120800080307",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120800080402",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901010302",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901010303",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901010307",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901020507",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901020508",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901020509",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901040509",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901040510",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901070101",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901070102",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901070305",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901070402",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901080107",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901080109",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901080201",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901080202",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
"120901100203",1040.65230055565,74.8841288948744,18.4581247866907,6003604.01844452,1654849.44206917,-384.332985145065,4837.60498122623,11.3437477928118,913.369159932772,11.8210672928913,2365.55753507726,0.887358320453375,0,0.806599335047989,1.909268154846,0.334629780649478,1.41358063414396,0.532332579824809,0.317462560045211,0.00489304309641804,0.726609929671218,-0.638524698715402,0.791426423908945,0.0129310344827586,1,0,0,1,0.101278153319361,0.180451127819549,0.0422410484989816,0.0953449242849131,0.974307616934206,0.547047465344823,5.06563589728811,0,1.12093750922455,0.0879357676299554,0,1,1,1,0.519338672465829,1,1,1,1,1,1,1,1,1,1,1,1,0.927830625746117,1,1,0.971132250298447
